timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/06/04 15:52:46.222,165,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-9,text,true,,1161,909,12,24,http://localhost:1080/cgi-bin/login.pl?intro=true,131,0,0
2024/06/04 15:52:43.302,215,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-6,,true,,2781,1735,12,24,null,0,3003,0
2024/06/04 15:52:46.304,96,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-6,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,87,0,0
2024/06/04 15:52:46.400,119,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-6,text,true,,1756,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,109,0,0
2024/06/04 15:52:34.808,11712,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-6,,true,,9349,6166,12,24,null,0,0,2
2024/06/04 15:52:43.320,205,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-5,,true,,2781,1735,12,24,null,0,3004,0
2024/06/04 15:52:46.322,88,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-5,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,84,0,0
2024/06/04 15:52:46.411,117,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-5,text,true,,1756,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,115,0,0
2024/06/04 15:52:34.811,11718,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-5,,true,,9349,6166,12,24,null,0,0,0
2024/06/04 15:52:43.309,222,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-8,,true,,2781,1735,12,24,null,0,3001,0
2024/06/04 15:52:46.310,102,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-8,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,87,0,0
2024/06/04 15:52:46.412,120,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-8,text,true,,1756,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,117,0,0
2024/06/04 15:52:34.810,11722,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-8,,true,,9349,6166,12,24,null,0,0,0
2024/06/04 15:52:43.328,203,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-7,,true,,2781,1735,12,24,null,0,3002,0
2024/06/04 15:52:46.330,86,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-7,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,83,0,0
2024/06/04 15:52:46.416,117,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-7,text,true,,1756,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,114,0,0
2024/06/04 15:52:34.813,11720,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-7,,true,,9349,6166,12,24,null,0,0,0
2024/06/04 15:52:46.772,187,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-4,,true,,2782,1559,6,24,null,0,0,0
2024/06/04 15:52:46.772,70,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_01 1-4,text,true,,1026,773,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,66,0,0
2024/06/04 15:52:46.842,117,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-4,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:52:46.770,191,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-3,,true,,2782,1559,6,24,null,0,0,1
2024/06/04 15:52:46.770,71,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_01 1-3,text,true,,1026,773,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,65,0,1
2024/06/04 15:52:46.841,120,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-3,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:52:46.797,181,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-4,,true,,2782,1559,6,24,null,0,1,1
2024/06/04 15:52:46.797,67,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-4,text,true,,1026,773,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,64,0,1
2024/06/04 15:52:46.864,114,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-4,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:52:46.797,187,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-3,,true,,2782,1559,6,24,null,0,1,1
2024/06/04 15:52:46.797,73,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-3,text,true,,1026,773,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,71,0,1
2024/06/04 15:52:46.871,114,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-3,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:52:45.119,277,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-1,,true,,5540,2719,6,24,null,0,3002,0
2024/06/04 15:52:48.121,54,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_01 1-1,text,true,,818,922,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,52,0,0
2024/06/04 15:52:48.175,105,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_01 1-1,text,true,,1749,907,6,24,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,102,0,0
2024/06/04 15:52:48.280,118,/cgi-bin/itinerary.pl,200,OK,UC_01 1-1,text,true,,2973,890,6,24,http://localhost:1080/cgi-bin/itinerary.pl,115,0,0
2024/06/04 15:52:45.184,277,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-2,,true,,5549,2719,6,24,null,0,3003,0
2024/06/04 15:52:48.186,55,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_01 1-2,text,true,,818,922,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,53,0,0
2024/06/04 15:52:48.241,106,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_01 1-2,text,true,,1749,907,6,24,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,103,0,0
2024/06/04 15:52:48.347,116,/cgi-bin/itinerary.pl,200,OK,UC_01 1-2,text,true,,2982,890,6,24,http://localhost:1080/cgi-bin/itinerary.pl,113,0,0
2024/06/04 15:52:46.375,188,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-10,,true,,2782,1735,12,24,null,0,3001,0
2024/06/04 15:52:49.376,71,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-10,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,65,0,0
2024/06/04 15:52:49.447,117,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-10,text,true,,1757,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,113,0,0
2024/06/04 15:52:37.811,11753,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-10,,true,,9351,6167,12,24,null,0,0,1
2024/06/04 15:52:46.376,193,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-12,,true,,2782,1735,12,24,null,0,3002,0
2024/06/04 15:52:49.378,73,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-12,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,68,0,0
2024/06/04 15:52:49.451,120,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-12,text,true,,1757,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,117,0,0
2024/06/04 15:52:37.808,11763,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-12,,true,,9351,6167,12,24,null,0,0,1
2024/06/04 15:52:46.374,196,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-11,,true,,2782,1735,12,24,null,0,3003,0
2024/06/04 15:52:49.376,75,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-11,text,true,,1025,952,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,70,0,0
2024/06/04 15:52:49.452,121,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-11,text,true,,1757,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,119,0,0
2024/06/04 15:52:37.810,11763,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-11,,true,,9351,6167,12,24,null,0,0,0
2024/06/04 15:52:46.387,189,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-9,,true,,2782,1734,12,24,null,0,3003,0
2024/06/04 15:52:49.390,71,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-9,text,true,,1025,951,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,68,0,0
2024/06/04 15:52:49.461,118,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-9,text,true,,1757,783,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,115,0,0
2024/06/04 15:52:37.811,11768,[UC_03]_Main,200,"Number of samples in transaction : 24, number of failing samples : 0",UC_03 3-9,,true,,9350,6164,12,24,null,0,0,0
2024/06/04 15:52:48.399,64,[UC_XX]_Cancel_Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-1,,true,,1154,1108,6,24,null,0,3000,0
2024/06/04 15:52:51.399,64,/cgi-bin/itinerary.pl,200,OK,UC_01 1-1,text,true,,1154,1108,6,24,http://localhost:1080/cgi-bin/itinerary.pl,61,0,0
2024/06/04 15:52:48.464,64,[UC_XX]_Cancel_Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-2,,true,,1154,1106,6,24,null,0,3001,0
2024/06/04 15:52:51.465,64,/cgi-bin/itinerary.pl,200,OK,UC_01 1-2,text,true,,1154,1106,6,24,http://localhost:1080/cgi-bin/itinerary.pl,61,0,0
2024/06/04 15:52:51.463,161,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-1,,true,,2776,1705,6,24,null,0,3003,0
2024/06/04 15:52:54.465,57,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_01 1-1,text,true,,1025,922,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,54,0,0
2024/06/04 15:52:54.523,104,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-1,text,true,,1751,783,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,101,0,0
2024/06/04 15:52:10.799,43828,[UC_01]_Main,200,"Number of samples in transaction : 70, number of failing samples : 0",UC_01 1-1,,true,,36721,19405,6,24,null,0,0,4
2024/06/04 15:52:51.529,166,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-2,,true,,2776,1705,6,24,null,0,3002,0
2024/06/04 15:52:54.531,59,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_01 1-2,text,true,,1025,922,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,56,0,0
2024/06/04 15:52:54.590,107,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-2,text,true,,1751,783,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,104,0,0
2024/06/04 15:52:10.872,43826,[UC_01]_Main,200,"Number of samples in transaction : 70, number of failing samples : 0",UC_01 1-2,,true,,36748,19404,6,24,null,0,0,1
2024/06/04 15:52:46.959,306,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-4,,true,,3785,2870,6,24,null,0,8004,1
2024/06/04 15:52:54.962,75,/cgi-bin/login.pl,200,OK,UC_01 1-4,text,true,,875,1047,6,24,http://localhost:1080/cgi-bin/login.pl,70,0,1
2024/06/04 15:52:55.037,115,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_01 1-4,text,true,,1749,914,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,112,0,0
2024/06/04 15:52:55.152,116,/cgi-bin/login.pl?intro=true,200,OK,UC_01 1-4,text,true,,1161,909,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,110,0,0
2024/06/04 15:52:46.979,303,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3785,2870,6,24,null,0,8002,0
2024/06/04 15:52:46.961,321,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-3,,true,,3785,2870,6,24,null,0,8002,1
2024/06/04 15:52:54.980,69,/cgi-bin/login.pl,200,OK,UC_02 2-4,text,true,,875,1047,6,24,http://localhost:1080/cgi-bin/login.pl,67,0,0
2024/06/04 15:52:54.962,74,/cgi-bin/login.pl,200,OK,UC_01 1-3,text,true,,875,1047,6,24,http://localhost:1080/cgi-bin/login.pl,65,0,1
2024/06/04 15:52:55.036,129,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_01 1-3,text,true,,1749,914,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,127,0,0
2024/06/04 15:52:55.050,112,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-4,text,true,,1749,914,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,109,0,0
2024/06/04 15:52:55.166,118,/cgi-bin/login.pl?intro=true,200,OK,UC_01 1-3,text,true,,1161,909,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,115,0,0
2024/06/04 15:52:55.162,122,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-4,text,true,,1161,909,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,119,0,0
2024/06/04 15:52:46.985,311,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3785,2870,6,24,null,0,8003,0
2024/06/04 15:52:54.987,71,/cgi-bin/login.pl,200,OK,UC_02 2-3,text,true,,875,1047,6,24,http://localhost:1080/cgi-bin/login.pl,69,0,0
2024/06/04 15:52:55.058,120,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-3,text,true,,1749,914,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,117,0,0
2024/06/04 15:52:55.178,120,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-3,text,true,,1161,909,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,118,0,0
2024/06/04 15:52:55.284,351,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-3,,true,,7112,2811,6,24,null,0,3001,0
2024/06/04 15:52:58.285,63,/cgi-bin/welcome.pl?page=search,200,OK,UC_01 1-3,text,true,,843,948,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=search,60,0,0
2024/06/04 15:52:58.348,125,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_01 1-3,text,true,,1749,931,6,24,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,118,0,0
2024/06/04 15:52:58.473,163,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_01 1-3,text,true,,4520,932,6,24,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,156,0,0
2024/06/04 15:52:55.269,369,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-4,,true,,7112,2811,6,24,null,0,3003,0
2024/06/04 15:52:58.270,68,/cgi-bin/welcome.pl?page=search,200,OK,UC_01 1-4,text,true,,843,948,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=search,59,0,0
2024/06/04 15:52:58.338,136,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_01 1-4,text,true,,1749,931,6,24,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,122,0,0
2024/06/04 15:52:58.475,165,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_01 1-4,text,true,,4520,932,6,24,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,149,0,0
2024/06/04 15:52:55.284,367,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,7112,2811,6,24,null,0,3003,0
2024/06/04 15:52:58.286,67,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-4,text,true,,843,948,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=search,64,0,0
2024/06/04 15:52:58.353,131,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-4,text,true,,1749,931,6,24,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,129,0,0
2024/06/04 15:52:58.485,169,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-4,text,true,,4520,932,6,24,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,160,0,0
2024/06/04 15:52:55.299,398,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,7112,2811,6,24,null,0,3002,0
2024/06/04 15:52:58.300,66,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-3,text,true,,843,948,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=search,64,0,0
2024/06/04 15:52:58.366,141,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-3,text,true,,1749,931,6,24,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,138,0,0
2024/06/04 15:52:58.507,191,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-3,text,true,,4520,932,6,24,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,188,0,0
2024/06/04 15:52:58.637,101,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-3,,true,,3849,1302,6,24,null,0,8000,1
2024/06/04 15:52:58.637,13,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_01 1-3,text,true,,0,0,6,24,null,0,0,0
2024/06/04 15:53:06.650,88,/cgi-bin/reservations.pl,200,OK,UC_01 1-3,text,true,,3849,1302,6,24,http://localhost:1080/cgi-bin/reservations.pl,80,0,1
2024/06/04 15:52:58.641,99,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-4,,true,,3853,1303,6,24,null,0,8002,0
2024/06/04 15:52:58.641,12,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_01 1-4,text,true,,0,0,6,24,null,0,0,0
2024/06/04 15:53:06.654,87,/cgi-bin/reservations.pl,200,OK,UC_01 1-4,text,true,,3853,1303,6,24,http://localhost:1080/cgi-bin/reservations.pl,81,0,0
2024/06/04 15:52:58.654,99,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-4,,true,,3857,1304,6,24,null,0,8002,0
2024/06/04 15:52:58.655,9,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_02 2-4,text,true,,0,0,6,24,null,0,0,0
2024/06/04 15:53:06.665,90,/cgi-bin/reservations.pl,200,OK,UC_02 2-4,text,true,,3857,1304,6,24,http://localhost:1080/cgi-bin/reservations.pl,87,0,0
2024/06/04 15:52:58.699,90,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-3,,true,,3873,1305,6,24,null,0,8001,0
2024/06/04 15:52:58.699,9,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_02 2-3,text,true,,0,0,6,24,null,0,0,0
2024/06/04 15:53:06.709,81,/cgi-bin/reservations.pl,200,OK,UC_02 2-3,text,true,,3873,1305,6,24,http://localhost:1080/cgi-bin/reservations.pl,78,0,0
2024/06/04 15:53:06.738,86,[UC_XX]_Choose_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-3,,true,,3025,1244,6,24,null,0,3014,0
2024/06/04 15:53:09.752,86,/cgi-bin/reservations.pl,200,OK,UC_01 1-3,text,true,,3025,1244,6,24,http://localhost:1080/cgi-bin/reservations.pl,83,0,0
2024/06/04 15:53:06.742,89,[UC_XX]_Choose_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-4,,true,,3026,1244,6,24,null,0,3014,0
2024/06/04 15:53:09.756,89,/cgi-bin/reservations.pl,200,OK,UC_01 1-4,text,true,,3026,1244,6,24,http://localhost:1080/cgi-bin/reservations.pl,86,0,0
2024/06/04 15:53:06.755,287,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3733,2799,6,24,null,0,3004,0
2024/06/04 15:53:09.757,68,/cgi-bin/welcome.pl?page=menus,200,OK,UC_02 2-4,text,true,,823,950,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=menus,62,0,0
2024/06/04 15:53:09.826,108,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-4,text,true,,1749,927,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,105,0,0
2024/06/04 15:53:09.934,111,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-4,text,true,,1161,922,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,108,0,0
2024/06/04 15:53:06.790,283,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3733,2799,6,24,null,0,3003,0
2024/06/04 15:53:09.792,61,/cgi-bin/welcome.pl?page=menus,200,OK,UC_02 2-3,text,true,,823,950,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=menus,59,0,0
2024/06/04 15:53:09.854,110,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-3,text,true,,1749,927,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,107,0,0
2024/06/04 15:53:09.964,112,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-3,text,true,,1161,922,6,24,http://localhost:1080/cgi-bin/login.pl?intro=true,109,0,0
2024/06/04 15:53:10.824,189,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-4,,true,,2782,1559,12,24,null,0,2,1
2024/06/04 15:53:10.824,73,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-4,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,61,0,1
2024/06/04 15:53:10.898,116,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-4,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,106,0,0
2024/06/04 15:53:10.849,183,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-2,,true,,2782,1559,12,24,null,0,0,1
2024/06/04 15:53:10.849,68,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-2,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,65,0,1
2024/06/04 15:53:10.917,115,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-2,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:53:10.847,185,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-3,,true,,2782,1559,12,24,null,0,2,1
2024/06/04 15:53:10.847,68,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-3,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,66,0,1
2024/06/04 15:53:10.916,117,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-3,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,115,0,0
2024/06/04 15:53:10.849,190,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-1,,true,,2782,1559,12,24,null,0,1,0
2024/06/04 15:53:10.849,72,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-1,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,70,0,0
2024/06/04 15:53:10.922,118,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-1,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,116,0,0
2024/06/04 15:53:10.046,277,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3721,2806,6,24,null,0,3003,0
2024/06/04 15:53:13.049,60,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_02 2-4,text,true,,818,951,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,57,0,0
2024/06/04 15:53:13.109,107,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_02 2-4,text,true,,1749,936,6,24,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,104,0,0
2024/06/04 15:53:13.216,110,/cgi-bin/itinerary.pl,200,OK,UC_02 2-4,text,true,,1154,919,6,24,http://localhost:1080/cgi-bin/itinerary.pl,107,0,0
2024/06/04 15:53:10.076,275,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3721,2806,6,24,null,0,3004,0
2024/06/04 15:53:13.078,59,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_02 2-3,text,true,,818,951,6,24,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,56,0,0
2024/06/04 15:53:13.137,107,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_02 2-3,text,true,,1749,936,6,24,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,105,0,0
2024/06/04 15:53:13.245,109,/cgi-bin/itinerary.pl,200,OK,UC_02 2-3,text,true,,1154,919,6,24,http://localhost:1080/cgi-bin/itinerary.pl,106,0,0
2024/06/04 15:53:13.810,189,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-6,,true,,2783,1559,12,24,null,0,0,0
2024/06/04 15:53:13.810,70,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-6,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,65,0,0
2024/06/04 15:53:13.880,119,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-6,text,true,,1757,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,112,0,0
2024/06/04 15:53:13.808,193,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-8,,true,,2783,1559,12,24,null,0,0,1
2024/06/04 15:53:13.808,73,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-8,text,true,,1026,773,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,66,0,1
2024/06/04 15:53:13.881,120,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-8,text,true,,1757,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,114,0,0
2024/06/04 15:53:13.811,199,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-5,,true,,2783,1559,12,24,null,0,0,0
